date,site_id,client_id,item_id,day_type,effective_headcount,shift,qty_drawn
2025-09-02,North_02,CLIENT-008,ITM-09,Weekday,75,A,1.0
2025-10-07,North_02,CLIENT-013,ITM-03,Weekday,33,A,3.0
2025-10-27,North_02,CLIENT-010,ITM-04,Weekday,126,A,1.0
2025-01-07,Central_01,CLIENT-024,ITM-03,Weekday,127,A,12.0
2025-01-07,Central_01,CLIENT-021,ITM-01,Weekday,81,A,4.0
2025-09-17,North_01,CLIENT-005,ITM-01,Weekday,96,A,5.0
2025-11-04,North_02,CLIENT-012,ITM-10,Weekday,92,A,1.0
2025-02-12,South_01,CLIENT-019,ITM-09,Weekday,113,A,1.0
2025-03-26,Central_01,CLIENT-020,ITM-01,Weekday,22,A,1.0
2025-06-25,North_01,CLIENT-006,ITM-04,Weekday,88,A,1.0
2025-04-01,North_02,CLIENT-010,ITM-01,Weekday,109,A,6.0
2025-01-13,South_01,CLIENT-019,ITM-10,Weekday,107,A,1.0
2025-12-24,North_02,CLIENT-012,ITM-01,Weekday,79,A,4.0
2025-01-10,East_01,CLIENT-026,ITM-01,Weekday,27,A,2.0
2025-09-05,Central_01,CLIENT-024,ITM-01,Weekday,137,A,7.0
2025-06-26,North_02,CLIENT-007,ITM-02,Weekday,76,A,0.5
2025-11-02,Central_01,CLIENT-024,ITM-03,Weekend,11,A,1.0
2025-02-25,Central_01,CLIENT-021,ITM-10,Weekday,83,A,1.0
2025-05-17,Central_01,CLIENT-020,ITM-01,Weekday,24,A,1.0
2025-04-15,Central_01,CLIENT-020,ITM-03,Weekday,25,A,3.0
2025-09-03,South_01,CLIENT-016,ITM-04,Weekday,73,A,1.0
2025-05-14,South_01,CLIENT-018,ITM-03,Weekday,102,A,10.0
2025-02-04,North_02,CLIENT-009,ITM-01,Weekday,20,A,1.0
2025-02-11,North_02,CLIENT-011,ITM-03,Weekday,68,A,8.0
2025-04-09,Central_01,CLIENT-021,ITM-02,Weekday,83,A,1.0
2025-10-08,East_01,CLIENT-031,ITM-03,Weekday,21,A,2.0
2025-07-09,East_01,CLIENT-027,ITM-02,Weekday,40,A,0.5
2025-03-17,South_01,CLIENT-016,ITM-09,Weekday,69,A,1.0
2025-08-26,North_02,CLIENT-010,ITM-10,Weekday,123,A,1.0
2025-02-11,North_02,CLIENT-010,ITM-01,Weekday,118,A,7.0
2025-06-23,South_01,CLIENT-016,ITM-08,Weekday,72,A,1.0
2025-08-01,North_01,CLIENT-005,ITM-02,Weekday,93,A,1.0
2025-10-07,North_02,CLIENT-008,ITM-02,Weekday,82,A,1.0
2025-05-16,South_01,CLIENT-016,ITM-05,Weekday,74,A,1.0
2025-06-28,Central_01,CLIENT-024,ITM-03,Weekend,18,A,2.0
2025-04-29,Central_01,CLIENT-023,ITM-01,Weekday,28,A,2.0
2025-09-19,East_01,CLIENT-030,ITM-09,Weekday,113,A,1.0
2025-07-04,North_02,CLIENT-011,ITM-01,Weekday,82,A,5.0
2025-10-06,North_02,CLIENT-011,ITM-03,Weekday,72,A,8.0
2025-03-23,North_02,CLIENT-010,ITM-03,Weekend,17,A,2.0
2025-09-09,Central_01,CLIENT-024,ITM-01,Weekday,118,A,6.0
2025-06-30,North_02,CLIENT-009,ITM-01,Weekday,18,A,1.0
2025-01-24,North_02,CLIENT-010,ITM-10,Weekday,125,A,1.0
2025-12-15,North_02,CLIENT-010,ITM-02,Weekday,114,A,1.0
2025-11-07,North_02,CLIENT-008,ITM-10,Weekday,80,A,1.0
2025-09-08,East_01,CLIENT-032,ITM-01,Weekday,26,A,1.0
2025-03-25,South_01,CLIENT-018,ITM-04,Weekday,97,A,1.0
2025-11-10,North_02,CLIENT-009,ITM-01,Weekday,32,B,1.0
2025-12-31,North_02,CLIENT-013,ITM-09,Weekday,31,A,1.0
2025-01-03,Central_01,CLIENT-022,ITM-02,Weekday,30,A,0.5
2025-02-12,North_02,CLIENT-010,ITM-03,Weekday,122,A,13.0
2025-01-08,North_02,CLIENT-011,ITM-02,Weekday,70,A,0.5
2025-01-15,South_01,CLIENT-017,ITM-10,Weekday,87,A,1.0
2025-11-17,North_01,CLIENT-006,ITM-01,Weekday,95,A,6.0
2025-02-20,North_01,CLIENT-005,ITM-03,Weekday,87,A,9.0
2025-11-05,North_02,CLIENT-009,ITM-01,Weekday,18,A,1.0
2025-07-30,South_01,CLIENT-014,ITM-02,Weekday,118,B,0.5
2025-01-22,North_02,CLIENT-011,ITM-10,Weekday,71,A,1.0
2025-03-28,South_01,CLIENT-017,ITM-01,Weekday,101,A,5.0
2025-09-12,South_01,CLIENT-018,ITM-10,Weekday,114,A,1.0
2025-02-27,Central_01,CLIENT-023,ITM-01,Weekday,23,A,1.0
2025-09-29,East_01,CLIENT-027,ITM-03,Weekday,38,A,4.0
2025-12-24,South_01,CLIENT-018,ITM-09,Weekday,104,A,1.0
2025-04-26,North_02,CLIENT-009,ITM-04,Weekday,21,A,1.0
2025-12-01,North_02,CLIENT-012,ITM-03,Weekday,80,A,8.0
2025-09-30,South_01,CLIENT-015,ITM-10,Weekday,128,A,1.0
2025-03-26,Central_01,CLIENT-024,ITM-10,Weekday,126,A,1.0
2025-06-26,North_02,CLIENT-010,ITM-02,Weekday,110,A,1.0
2025-06-06,North_02,CLIENT-012,ITM-10,Weekday,82,A,1.0
2025-04-08,North_02,CLIENT-008,ITM-03,Weekday,87,A,9.0
2025-10-06,North_02,CLIENT-007,ITM-04,Weekday,73,A,1.0
2025-08-30,North_02,CLIENT-008,ITM-03,Weekend,8,A,1.0
2025-04-09,North_02,CLIENT-013,ITM-03,Weekday,22,A,2.0
2025-11-18,South_01,CLIENT-019,ITM-03,Weekday,108,A,11.0
2025-08-19,South_01,CLIENT-014,ITM-09,Weekday,107,A,1.0
2025-08-05,South_01,CLIENT-015,ITM-09,Weekday,118,A,1.0
2025-12-03,North_01,CLIENT-002,ITM-05,Weekday,128,A,1.0
2025-10-15,Central_01,CLIENT-025,ITM-05,Weekday,28,A,1.0
2025-10-04,North_02,CLIENT-011,ITM-02,Weekday,76,A,1.0
2025-06-13,North_01,CLIENT-003,ITM-01,Weekday,71,A,4.0
2025-08-01,East_01,CLIENT-027,ITM-03,Weekday,38,A,3.0
2025-10-22,North_01,CLIENT-002,ITM-02,Weekday,116,A,1.0
2025-11-03,East_01,CLIENT-032,ITM-02,Weekday,31,A,0.5
2025-06-01,Central_01,CLIENT-024,ITM-03,Weekend,18,A,2.0
2025-09-20,North_01,CLIENT-006,ITM-03,Weekend,7,A,1.0
2025-03-19,East_01,CLIENT-030,ITM-04,Weekday,124,A,1.0
2025-11-28,Central_01,CLIENT-024,ITM-08,Weekday,131,A,1.0
2025-06-02,North_02,CLIENT-013,ITM-03,Weekday,31,A,3.0
2025-06-11,South_01,CLIENT-015,ITM-06,Weekday,128,A,1.0
2025-12-12,East_01,CLIENT-030,ITM-08,Weekday,105,A,1.0
2025-05-29,North_02,CLIENT-010,ITM-09,Weekday,109,A,1.0
2025-03-25,Central_01,CLIENT-023,ITM-09,Weekday,31,A,1.0
2025-01-02,Central_01,CLIENT-022,ITM-09,Weekday,29,A,1.0
2025-06-05,North_01,CLIENT-001,ITM-01,Weekday,81,A,5.0
2025-03-14,South_01,CLIENT-014,ITM-01,Holi,15,A,1.0
2025-02-04,South_01,CLIENT-016,ITM-03,Weekday,73,A,8.0
2025-01-30,South_01,CLIENT-016,ITM-03,Weekday,76,A,8.0
2025-01-31,North_01,CLIENT-004,ITM-03,Weekday,28,A,2.0
2025-12-11,South_01,CLIENT-019,ITM-01,Weekday,112,A,8.0
2025-01-02,East_01,CLIENT-031,ITM-01,Weekday,22,A,2.0
2025-01-28,South_01,CLIENT-016,ITM-10,Weekday,73,A,1.0
2025-02-13,North_01,CLIENT-005,ITM-03,Weekday,86,A,8.0
2025-10-21,South_01,CLIENT-016,ITM-01,Weekday,64,A,3.0
2025-12-25,North_01,CLIENT-002,ITM-01,Christmas,17,A,1.0
2025-06-19,Central_01,CLIENT-025,ITM-01,Weekday,23,A,
2025-02-24,North_01,CLIENT-001,ITM-03,Weekday,87,A,8.0
2025-03-10,South_01,CLIENT-017,ITM-10,Weekday,90,A,1.0
2025-05-24,North_02,CLIENT-011,ITM-10,Weekday,73,A,1.0
2025-09-30,North_01,CLIENT-002,ITM-01,Weekday,109,A,5.0
2025-04-03,South_01,CLIENT-019,ITM-02,Weekday,103,A,1.0
2025-05-12,South_01,CLIENT-018,ITM-01,Weekday,117,A,7.0
2025-05-09,North_01,CLIENT-006,ITM-01,Weekday,86,A,6.0
2025-04-07,Central_01,CLIENT-021,ITM-07,Weekday,78,A,1.0
2025-12-22,East_01,CLIENT-027,ITM-01,Weekday,37,A,3.0
2025-10-22,North_02,CLIENT-010,ITM-02,Weekday,117,A,1.0
2025-02-17,North_01,CLIENT-004,ITM-03,Weekday,27,A,3.0
2025-04-23,North_02,CLIENT-007,ITM-01,Weekday,75,A,5.0
2025-04-20,North_02,CLIENT-007,ITM-03,Weekend,10,A,1.0
2025-02-20,South_01,CLIENT-018,ITM-10,Weekday,112,A,1.0
2025-10-01,North_02,CLIENT-011,ITM-03,Weekday,81,A,8.0
2025-03-12,Central_01,CLIENT-021,ITM-01,Weekday,80,A,5.0
2025-01-20,North_01,CLIENT-002,ITM-02,Weekday,90,A,1.0
2025-03-03,North_02,CLIENT-008,ITM-02,Weekday,70,A,0.5
2025-07-03,North_01,CLIENT-002,ITM-09,Weekday,107,A,1.0
2025-11-11,North_02,CLIENT-013,ITM-01,Weekday,33,A,2.0
2025-10-28,North_01,CLIENT-006,ITM-05,Weekday,92,A,1.0
2025-02-10,Central_01,CLIENT-021,ITM-01,Weekday,86,A,5.0
2025-02-28,South_01,CLIENT-014,ITM-09,Weekday,121,A,1.0
2025-08-15,North_02,CLIENT-012,ITM-03,Independence Day,17,A,2.0
2025-03-26,South_01,CLIENT-014,ITM-10,Weekday,121,A,1.0
2025-06-30,East_01,CLIENT-028,ITM-02,Weekday,28,A,0.5
2025-05-22,North_02,CLIENT-012,ITM-05,Weekday,80,A,1.0
2025-01-21,North_01,CLIENT-005,ITM-09,Weekday,84,A,1.0
2025-01-30,North_01,CLIENT-004,ITM-01,Weekday,25,A,1.0
2025-09-22,North_02,CLIENT-012,ITM-02,Weekday,85,A,1.0
2025-08-10,North_02,CLIENT-011,ITM-03,Weekday,79,A,9.0
2025-08-11,East_01,CLIENT-028,ITM-03,Weekday,38,A,4.0
2025-08-28,North_02,CLIENT-011,ITM-07,Weekday,79,A,1.0
2025-10-29,South_01,CLIENT-018,ITM-10,Weekday,108,A,1.0
2025-05-12,South_01,CLIENT-014,ITM-06,Weekday,113,A,1.0
2025-11-17,Central_01,CLIENT-021,ITM-02,Weekday,78,A,0.5
2025-08-08,North_01,CLIENT-005,ITM-10,Weekday,96,A,1.0
2025-10-15,North_01,CLIENT-002,ITM-02,Weekday,123,A,1.5
2025-04-24,North_02,CLIENT-007,ITM-02,Weekday,84,A,1.0
2025-07-30,Central_01,CLIENT-021,ITM-01,Weekday,77,A,4.0
2025-04-01,Central_01,CLIENT-023,ITM-02,Weekday,33,A,0.5
2025-06-25,Central_01,CLIENT-020,ITM-02,Weekday,25,A,0.5
2025-10-06,North_01,CLIENT-006,ITM-02,Weekday,82,A,0.5
2025-06-23,South_01,CLIENT-015,ITM-01,Weekday,137,A,6.0
2025-04-08,North_01,CLIENT-005,ITM-01,Weekday,87,A,4.0
2025-10-25,South_01,CLIENT-015,ITM-09,Weekday,132,A,1.0
2025-09-01,North_02,CLIENT-009,ITM-01,Weekday,21,A,1.0
2025-10-28,North_01,CLIENT-002,ITM-09,Weekday,123,A,1.0
2025-05-24,South_01,CLIENT-015,ITM-02,Weekday,117,A,1.0
2025-09-15,North_02,CLIENT-011,ITM-10,Weekday,74,A,1.0
2025-02-05,Central_01,CLIENT-024,ITM-03,Weekday,108,A,11.0
2025-02-20,South_01,CLIENT-015,ITM-07,Weekday,123,A,1.0
2025-05-19,East_01,CLIENT-028,ITM-01,Weekday,23,A,1.0
2025-11-22,North_01,CLIENT-001,ITM-01,Weekday,68,A,4.0
2025-08-13,East_01,CLIENT-032,ITM-03,Weekday,25,A,3.0
2025-04-14,North_02,CLIENT-008,ITM-04,Weekday,81,A,1.0
2025-02-04,North_02,CLIENT-009,ITM-03,Weekday,20,B,1.0
2025-04-17,North_02,CLIENT-010,ITM-01,Weekday,110,A,6.0
2025-07-29,South_01,CLIENT-016,ITM-01,Weekday,67,A,4.0
2025-02-20,South_01,CLIENT-019,ITM-09,Weekday,112,A,1.0
2025-08-22,North_02,CLIENT-011,ITM-08,Weekday,76,A,1.0
2025-04-20,North_02,CLIENT-012,ITM-03,Weekend,9,A,1.0
2025-12-12,South_01,CLIENT-019,ITM-01,Weekday,112,A,6.0
2025-06-03,North_02,CLIENT-013,ITM-09,Weekday,32,A,1.0
2025-10-12,South_01,CLIENT-015,ITM-04,Weekday,125,A,1.0
2025-08-22,North_02,CLIENT-008,ITM-10,Weekday,78,A,1.0
2025-09-26,North_01,CLIENT-006,ITM-08,Weekday,84,A,1.0
2025-04-18,North_02,CLIENT-013,ITM-02,Weekday,34,A,0.5
2025-07-18,South_01,CLIENT-014,ITM-10,Weekday,113,A,1.0
2025-05-27,North_01,CLIENT-002,ITM-02,Weekday,104,A,0.5
2025-03-04,East_01,CLIENT-028,ITM-03,Weekday,23,B,1.0
2025-02-12,Central_01,CLIENT-024,ITM-03,Weekday,127,A,12.0
2025-11-19,South_01,CLIENT-015,ITM-02,Weekday,121,A,1.5
2025-02-12,East_01,CLIENT-030,ITM-10,Weekday,126,A,1.0
2025-04-09,South_01,CLIENT-016,ITM-01,Weekday,75,A,5.0
2025-05-21,North_01,CLIENT-005,ITM-10,Weekday,81,A,1.0
2025-04-18,North_02,CLIENT-012,ITM-09,Weekday,86,A,1.0
2025-08-22,North_02,CLIENT-013,ITM-01,Weekday,29,A,1.0
2025-05-16,North_01,CLIENT-001,ITM-03,Weekday,80,A,9.0
2025-11-20,East_01,CLIENT-028,ITM-01,Weekday,44,A,3.0
2025-10-01,North_02,CLIENT-007,ITM-09,Weekday,72,A,1.0
2025-08-02,East_01,CLIENT-026,ITM-03,Weekday,23,A,2.0
2025-02-28,South_01,CLIENT-014,ITM-07,Weekday,121,A,1.0
2025-06-19,South_01,CLIENT-017,ITM-03,Weekday,108,A,13.0
2025-02-28,Central_01,CLIENT-025,ITM-01,Weekday,22,A,1.0
2025-07-18,Central_01,CLIENT-020,ITM-03,Weekday,25,A,2.0
2025-05-18,East_01,CLIENT-030,ITM-01,Weekend,17,A,1.0
2025-01-03,North_02,CLIENT-009,ITM-01,Weekday,18,A,1.0
2025-04-17,East_01,CLIENT-030,ITM-01,Weekday,118,A,6.0
2025-06-09,Central_01,CLIENT-023,ITM-02,Weekday,29,A,0.5
2025-04-10,Central_01,CLIENT-024,ITM-01,Weekday,128,A,6.0
2025-11-10,South_01,CLIENT-018,ITM-04,Weekday,118,A,1.0
2025-03-15,North_01,CLIENT-003,ITM-10,Weekday,71,A,1.0
2025-06-06,East_01,CLIENT-032,ITM-02,Weekday,28,A,0.5
2025-09-17,North_02,CLIENT-009,ITM-08,Weekday,22,A,1.0
2025-05-21,North_01,CLIENT-005,ITM-02,Weekday,81,B,0.5
2025-01-02,South_01,CLIENT-014,ITM-07,Weekday,113,A,1.0
2025-10-08,North_01,CLIENT-002,ITM-09,Weekday,129,A,1.0
2025-11-05,North_01,CLIENT-005,ITM-10,Weekday,94,A,1.0
2025-11-25,North_01,CLIENT-004,ITM-03,Weekday,36,A,4.0
2025-01-01,North_01,CLIENT-001,ITM-09,Weekday,78,A,1.0
2025-12-22,North_02,CLIENT-012,ITM-06,Weekday,83,A,1.0
2025-08-28,Central_01,CLIENT-020,ITM-01,Weekday,23,A,1.0
2025-12-26,North_01,CLIENT-006,ITM-09,Weekday,84,A,1.0
2025-01-30,North_01,CLIENT-001,ITM-03,Weekday,85,A,9.0
2025-04-02,South_01,CLIENT-017,ITM-03,Weekday,96,A,10.0
2025-06-19,East_01,CLIENT-028,ITM-03,Weekday,32,A,3.0
2025-02-25,South_01,CLIENT-019,ITM-03,Weekday,112,A,11.0
2025-01-14,Central_01,CLIENT-022,ITM-07,Weekday,28,A,1.0
2025-08-28,East_01,CLIENT-028,ITM-02,Weekday,37,A,0.5
2025-05-08,South_01,CLIENT-017,ITM-10,Weekday,90,A,1.0
2025-12-24,North_01,CLIENT-003,ITM-03,Weekday,73,A,8.0
2025-06-24,North_01,CLIENT-006,ITM-01,Weekday,91,A,5.0
2025-07-07,Central_01,CLIENT-025,ITM-03,Weekday,20,A,2.0
2025-06-30,South_01,CLIENT-018,ITM-02,Weekday,111,A,1.0
2025-07-03,North_02,CLIENT-009,ITM-03,Weekday,20,A,2.0
2025-06-09,South_01,CLIENT-017,ITM-02,Weekday,97,A,1.0
2025-01-24,South_01,CLIENT-019,ITM-01,Weekday,100,A,5.0
2025-01-21,North_01,CLIENT-001,ITM-03,Weekday,85,A,9.0
2025-07-30,North_02,CLIENT-011,ITM-01,Weekday,70,A,4.0
2025-03-06,East_01,CLIENT-032,ITM-03,Weekday,28,A,2.0
2025-01-23,East_01,CLIENT-032,ITM-01,Weekday,25,A,2.0
2025-06-17,North_02,CLIENT-010,ITM-01,Weekday,107,A,6.0
2025-02-15,North_02,CLIENT-010,ITM-04,Weekday,126,A,1.0
2025-12-10,East_01,CLIENT-028,ITM-03,Weekday,44,A,4.0
2025-03-13,North_02,CLIENT-011,ITM-08,Weekday,67,A,1.0
2025-12-10,East_01,CLIENT-031,ITM-07,Weekday,21,A,1.0
2025-06-16,Central_01,CLIENT-024,ITM-03,Weekday,123,A,12.0
2025-10-08,Central_01,CLIENT-020,ITM-03,Weekday,26,A,3.0
2025-03-24,South_01,CLIENT-019,ITM-09,Weekday,98,A,1.0
2025-02-19,North_02,CLIENT-013,ITM-03,Weekday,21,A,2.0
2025-06-19,North_02,CLIENT-013,ITM-01,Weekday,30,A,1.0
2025-09-23,Central_01,CLIENT-024,ITM-03,Weekday,137,A,13.0
2025-11-24,North_01,CLIENT-003,ITM-09,Weekday,79,A,1.0
2025-02-10,Central_01,CLIENT-020,ITM-01,Weekday,24,A,2.0
2025-05-11,North_02,CLIENT-012,ITM-01,Weekend,10,A,1.0
2025-06-03,East_01,CLIENT-032,ITM-02,Weekday,27,A,0.5
2025-08-16,South_01,CLIENT-015,ITM-10,Weekday,117,A,1.0
2025-07-03,Central_01,CLIENT-025,ITM-03,Weekday,23,A,2.0
2025-09-26,East_01,CLIENT-031,ITM-01,Weekday,21,A,1.0
2025-02-13,North_02,CLIENT-011,ITM-02,Weekday,73,A,0.5
2025-05-12,North_01,CLIENT-004,ITM-03,Weekday,36,A,3.0
2025-08-18,East_01,CLIENT-028,ITM-09,Weekday,44,A,1.0
2025-12-03,North_01,CLIENT-001,ITM-09,Weekday,64,A,1.0
2025-11-05,South_01,CLIENT-017,ITM-08,Weekday,111,A,1.0
2025-04-23,North_02,CLIENT-011,ITM-10,Weekday,78,A,1.0
2025-05-14,Central_01,CLIENT-022,ITM-03,Weekday,30,A,3.0
2025-01-31,Central_01,CLIENT-025,ITM-05,Weekday,23,A,1.0
2025-08-08,North_01,CLIENT-003,ITM-07,Weekday,83,A,1.0
2025-08-23,North_02,CLIENT-010,ITM-03,Weekday,107,A,12.0
2025-10-07,Central_01,CLIENT-023,ITM-02,Weekday,34,A,0.5
2025-11-11,North_02,CLIENT-009,ITM-02,Weekday,33,A,0.5
2025-12-10,North_01,CLIENT-006,ITM-01,Weekday,88,A,6.0
2025-10-08,North_02,CLIENT-010,ITM-09,Weekday,113,A,1.0
2025-05-13,Central_01,CLIENT-020,ITM-01,Weekday,26,A,1.0
2025-08-19,South_01,CLIENT-018,ITM-03,Weekday,116,A,12.0
2025-11-22,North_01,CLIENT-003,ITM-10,Weekday,76,A,1.0
2025-07-25,North_02,CLIENT-010,ITM-09,Weekday,115,A,1.0
2025-05-27,East_01,CLIENT-029,ITM-01,Weekday,23,A,1.0
2025-08-04,North_01,CLIENT-006,ITM-10,Weekday,88,A,1.0
2025-01-06,East_01,CLIENT-031,ITM-03,Weekday,20,A,2.0
2025-08-06,East_01,CLIENT-030,ITM-01,Weekday,127,A,7.0
2025-08-16,North_01,CLIENT-003,ITM-01,Weekday,75,A,5.0
2025-04-08,North_01,CLIENT-006,ITM-09,Weekday,90,A,1.0
2025-03-17,North_02,CLIENT-010,ITM-10,Weekday,113,A,1.0
2025-01-04,North_01,CLIENT-003,ITM-03,Weekday,81,A,9.0
2025-11-29,South_01,CLIENT-019,ITM-09,Weekend,11,A,1.0
2025-07-03,Central_01,CLIENT-022,ITM-03,Weekday,41,A,3.0
2025-07-07,East_01,CLIENT-029,ITM-01,Weekday,22,A,1.0
2025-12-23,North_02,CLIENT-010,ITM-01,Weekday,125,A,8.0
2025-03-30,South_01,CLIENT-015,ITM-03,Weekday,135,A,15.0
2025-04-28,South_01,CLIENT-017,ITM-04,Weekday,96,A,1.0
2025-02-15,Central_01,CLIENT-020,ITM-02,Weekday,25,A,0.5
2025-12-31,East_01,CLIENT-030,ITM-02,Weekday,105,A,1.0
2025-07-24,East_01,CLIENT-027,ITM-02,Weekday,37,A,0.5
2025-03-15,East_01,CLIENT-026,ITM-01,Weekday,26,A,1.0
2025-04-09,South_01,CLIENT-018,ITM-02,Weekday,97,A,0.5
2025-12-15,East_01,CLIENT-026,ITM-03,Weekday,26,A,2.0
2025-04-29,South_01,CLIENT-014,ITM-06,Weekday,104,A,1.0
2025-06-20,North_02,CLIENT-011,ITM-10,Weekday,69,A,1.0
2025-11-14,East_01,CLIENT-032,ITM-02,Weekday,28,A,0.5
2025-10-14,North_01,CLIENT-005,ITM-01,Weekday,85,A,5.0
2025-10-12,North_02,CLIENT-011,ITM-03,Weekday,71,A,7.0
2025-12-16,South_01,CLIENT-015,ITM-09,Weekday,129,A,1.0
2025-10-31,North_01,CLIENT-005,ITM-09,Weekday,93,A,1.0
2025-01-29,South_01,CLIENT-017,ITM-02,Weekday,98,A,1.0
2025-05-16,North_01,CLIENT-006,ITM-03,Weekday,95,A,10.0
2025-03-04,East_01,CLIENT-026,ITM-01,Weekday,26,A,2.0
2025-09-03,North_02,CLIENT-009,ITM-01,Weekday,21,A,1.0
2025-12-22,North_02,CLIENT-012,ITM-10,Weekday,83,A,1.0
2025-04-04,South_01,CLIENT-019,ITM-09,Weekday,101,A,1.0
2025-02-24,North_01,CLIENT-003,ITM-03,Weekday,77,A,7.0
2025-06-10,North_01,CLIENT-002,ITM-02,Weekday,106,A,1.0
2025-06-19,North_01,CLIENT-002,ITM-02,Weekday,104,A,1.0
2025-07-25,East_01,CLIENT-032,ITM-03,Weekday,26,A,3.0
2025-04-28,North_02,CLIENT-013,ITM-01,Weekday,30,A,2.0
2025-12-24,South_01,CLIENT-019,ITM-02,Weekday,111,A,1.0
2025-08-21,North_01,CLIENT-005,ITM-02,Weekday,88,A,0.5
2025-05-08,East_01,CLIENT-026,ITM-09,Weekday,30,A,1.0
2025-06-10,South_01,CLIENT-018,ITM-03,Weekday,106,A,10.0
2025-07-15,East_01,CLIENT-032,ITM-08,Weekday,27,A,1.0
2025-03-03,South_01,CLIENT-017,ITM-03,Weekday,89,A,8.0
2025-11-27,North_01,CLIENT-006,ITM-10,Weekday,95,A,1.0
2025-07-27,South_01,CLIENT-015,ITM-01,Weekday,134,A,7.0
2025-03-06,North_02,CLIENT-012,ITM-03,Weekday,84,A,9.0
2025-07-24,North_01,CLIENT-005,ITM-10,Weekday,83,A,1.0
2025-07-24,North_02,CLIENT-010,ITM-01,Weekday,117,A,7.0
2025-11-05,North_02,CLIENT-011,ITM-09,Weekday,74,A,1.0
2025-03-10,North_01,CLIENT-003,ITM-10,Weekday,76,A,1.0
2025-09-18,Central_01,CLIENT-025,ITM-01,Weekday,27,A,2.0
2025-06-07,South_01,CLIENT-015,ITM-09,Weekday,138,A,1.0
2025-11-23,North_02,CLIENT-010,ITM-03,Weekend,15,A,2.0
2025-02-20,North_01,CLIENT-006,ITM-05,Weekday,95,A,1.0
2025-09-27,Central_01,CLIENT-024,ITM-01,Weekend,16,A,1.0
2025-04-20,North_02,CLIENT-008,ITM-01,Weekend,11,A,1.0
2025-11-04,North_01,CLIENT-002,ITM-09,Weekday,127,A,1.0
2025-08-24,North_02,CLIENT-011,ITM-02,Weekday,73,A,0.5
2025-01-28,South_01,CLIENT-014,ITM-02,Weekday,118,A,1.0
2025-06-03,South_01,CLIENT-017,ITM-08,Weekday,89,A,1.0
2025-09-09,East_01,CLIENT-027,ITM-03,Weekday,37,A,4.0
2025-07-09,South_01,CLIENT-018,ITM-01,Weekday,118,A,6.0
2025-03-06,North_01,CLIENT-003,ITM-02,Weekday,81,A,1.0
2025-09-19,North_02,CLIENT-012,ITM-10,Weekday,93,A,1.0
2025-01-11,South_01,CLIENT-014,ITM-01,Weekend,16,A,1.0
2025-06-01,South_01,CLIENT-015,ITM-03,Weekday,129,A,13.0
2025-02-09,North_01,CLIENT-002,ITM-01,Weekend,12,A,
2025-05-22,North_01,CLIENT-005,ITM-09,Weekday,84,A,1.0
2025-08-01,North_01,CLIENT-004,ITM-04,Weekday,33,A,1.0
2025-10-01,East_01,CLIENT-028,ITM-01,Weekday,40,A,2.0
2025-10-22,Central_01,CLIENT-021,ITM-10,Weekday,76,A,1.0
2025-07-30,North_02,CLIENT-007,ITM-02,Weekday,74,A,0.5
2025-10-23,South_01,CLIENT-014,ITM-02,Weekday,115,A,1.0
2025-06-05,South_01,CLIENT-015,ITM-03,Weekday,131,A,14.0
2025-10-23,South_01,CLIENT-015,ITM-01,Weekday,133,A,7.0
2025-06-02,North_02,CLIENT-007,ITM-10,Weekday,77,A,1.0
2025-06-20,North_01,CLIENT-006,ITM-06,Weekday,82,A,1.0
2025-07-31,South_01,CLIENT-015,ITM-01,Weekday,122,A,5.0
2025-07-23,North_01,CLIENT-002,ITM-03,Weekday,99,A,8.0
2025-03-05,North_02,CLIENT-011,ITM-02,Weekday,75,A,1.0
2025-04-09,Central_01,CLIENT-023,ITM-01,Weekday,32,A,2.0
2025-09-05,East_01,CLIENT-029,ITM-01,Weekday,23,A,1.0
2025-02-19,Central_01,CLIENT-023,ITM-09,Weekday,26,A,1.0
2025-06-19,South_01,CLIENT-014,ITM-03,Weekday,116,A,12.0
2025-02-06,South_01,CLIENT-018,ITM-01,Weekday,100,A,7.0
2025-12-29,North_02,CLIENT-010,ITM-09,Weekday,123,A,1.0
2025-12-09,North_02,CLIENT-012,ITM-09,Weekday,87,A,1.0
2025-10-15,North_02,CLIENT-007,ITM-02,Weekday,78,A,1.0
2025-01-29,South_01,CLIENT-015,ITM-02,Weekday,131,A,1.5
2025-12-14,North_02,CLIENT-011,ITM-10,Weekday,75,A,1.0
2025-06-13,South_01,CLIENT-019,ITM-07,Weekday,107,A,1.0
2025-09-11,North_01,CLIENT-004,ITM-02,Weekday,38,A,0.5
2025-05-13,North_01,CLIENT-001,ITM-08,Weekday,79,A,1.0
2025-07-15,Central_01,CLIENT-021,ITM-05,Weekday,76,A,1.0
2025-01-06,Central_01,CLIENT-024,ITM-01,Weekday,108,A,6.0
2025-03-26,Central_01,CLIENT-021,ITM-01,Weekday,84,A,5.0
2025-02-06,North_01,CLIENT-005,ITM-10,Weekday,85,A,1.0
2025-07-21,North_01,CLIENT-002,ITM-10,Weekday,106,A,1.0
2025-04-02,East_01,CLIENT-029,ITM-03,Weekday,21,A,2.0
2025-02-26,South_01,CLIENT-015,ITM-01,Weekday,137,A,8.0
2025-07-03,South_01,CLIENT-016,ITM-02,Weekday,71,A,0.5
2025-06-24,North_01,CLIENT-001,ITM-03,Weekday,82,A,9.0
